0,0,0,0,0.091,0.002,0,0,0.053,0,0,0,0,0,0,0,0,0,0.103,0,kizgin
0.016,0,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.118,0,0,0,0.053,0,0,0,0,0,0.033,0,0,0,0,0,kizgin
0.003,0,0.052,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,kizgin
0,0,0,0,0.091,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0.023,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.076,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.118,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.004,0.008,0,0.035,0,0,0,0.012,0,0,0,0,0,0,0.004,0,0,0,0,0,kizgin
0.009000000000000001,0,0.052,0.001,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.008,0,0,0,0,0,0,0,0.002,0.075,0,0,0,0,0,0,kizgin
0.007,0.012,0,0.131,0.011,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0.002,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.003,0,0.048,0,0,0,0,0,0.002,0.012,0,0,0,0,0,0,0.003,0,0,kizgin
0.018000000000000002,0,0,0.048,0.086,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.118,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.034,0,0,0.048,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.21,0,0,0,0.057999999999999996,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.091,0,0,0,0.053,0.001,0.005,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.014,0,0.005,0,0,0.007,0.003,0,0,0,0,0,0,0,0.002,0,0,0,kizgin
0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.007,0,0.036000000000000004,0,0,0,0.006,0.017,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.007,0,0.035,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.014,0,0.005,0,0,0.003,0,0,0,0,0,0,0,0,0.002,0,0,0,kizgin
0.002,0,0,0.048,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,kizgin
0,0,0,0,0.091,0,0,0,0.147,0,0,0,0,0,0,0,0.005,0,0,0,kizgin
0,0,0,0,0.091,0,0.007,0,0.053,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.007,0,0.035,0.027,0,0.019,0.006,0,0,0,0,0.005,0,0,0,0,0,0,0,kizgin
0,0,0,0.033,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.033,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.008,0.001,0.035,0,0,0,0.006,0,0,0.003,0,0,0,0,0,0,0,0,0,kizgin
0,0.005,0,0,0.076,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,kizgin
0.003,0.007,0,0.035,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0.091,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.118,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0.103,0,kizgin
0,0,0,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.129,0,0.004,0,0.053,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.006,0,0,0.14400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.005,0,0.052,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.002,0.005,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.005,0,0.033,0.011,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.002,kizgin
0,0,0,0,0.135,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.014,0,0.005,0,0,0.003,0,0,0,0,0,0,0,0.005,0.002,0,0,0,kizgin
0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,kizgin
0.004,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,kizgin
0,0,0,0,0.103,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,kizgin
0.003,0,0.052,0.001,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0,0,kizgin
0.034,0.002,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.002,0,0.033,0,0,0,0,0.01,0.001,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.001,0.001,0.001,0.091,0,0,0,0.147,0.002,0,0,0,0,0,0.029,0,0,0,0,kizgin
0,0.001,0,0,0.23600000000000002,0,0,0,0.057999999999999996,0,0,0,0.005,0,0,0,0,0,0,0,kizgin
0.018000000000000002,0,0,0,0.028000000000000004,0.001,0.009999999999999998,0,0,0,0.022,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.016,0,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.005,0.007,0,0.083,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.016,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.001,0,0,0,0.118,0,0,0,0.005,0,0,0,0,0,0.103,0,0,0,0,0,kizgin
0.003,0,0.052,0.001,0,0,0,0,0,0,0,0,0,0,0.161,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0.002,0.054,0,0,0,0,kizgin
0,0,0,0.033,0,0,0,0.015,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.001,0.033,0.08,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.004,0,kizgin
0.018,0.003,0,0,0,0.001,0.009000000000000001,0,0,0,0,0,0,0,0.016,0,0,0,0,0,kizgin
0,0,0,0,0.134,0,0,0,0.005,0,0,0,0.004,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.020000000000000004,0,0.003,0.003,0,0,0.007,0,0,0,0,0,0,0,0.016,0,0,0,0,0,kizgin
0.033,0.003,0.003,0,0,0.087,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.008,0.007,0,0.035,0,0,0,0.006,0,0,0,0,0,0,0,0,0.008,0,0,0,kizgin
0,0.031,0,0,0.038,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,kizgin
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.014,0,0.005,0,0,0.003,0,0,0,0,0,0,0,0,0.002,0,0,0,kizgin
0.003,0,0.052,0.034,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0,0.052,0.001,0,0,0,0,0,0.003,0,0,0,0.002,0,0,0,0,0,0,kizgin
0.003,0,0.052,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.014,0,0.001,0,0,0,0,0,0,0,0,0.20800000000000002,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.004,0,0,0.118,0.001,0,0.002,0.005,0,0,0,0,0,0.019,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.016,0,0.003,0.003,0.129,0,0,0,0.053,0,0,0,0,0.133,0,0,0,0,0,0,kizgin
0,0.024,0,0,0.076,0,0,0,0.005,0.002,0,0,0,0,0,0,0,0.004,0,0,kizgin
0.013,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.001,0,0,0,0.118,0,0,0,0.055,0,0,0,0.048,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0.013000000000000001,0,0,0,0,0,0,0,0,0,kizgin
0.016,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.004,0,0,0.048,0,0,0.001,0,0,0,0,0,0.005,0,0,0,0,0,0,0.002,kizgin
0,0,0,0,0.145,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,kizgin
0.005,0.005,0.008,0.048,0.013,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.002,kizgin
0.002,0,0,0.048,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.118,0,0.018,0,0.053,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.033,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.024,0,0.033,0,0,0,0,0.01,0,0,0,0,0,0.161,0,0,0,0,0.18,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.093,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.091,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0.001,0.002,0.048,0.008,0,0,0,0,0.008,0.014,0,0.002,0.032,0,0,0,0,0,0.002,kizgin
0.003,0,0.052,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.017,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.008,0.182,0,0,0,0.106,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.091,0,0,0,0.053,0,0.003,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.001,0.091,0,0,0,0.053,0,0.003,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0,0,0,0,0,0.017,0,0.075,0,0,0,0,0,0,kizgin
0.019000000000000003,0,0,0,0,0.027,0,0,0,0,0,0,0.048,0,0,0,0,0,0,0,kizgin
0,0.031,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.01,0.003,0,0,0.038,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.003,0,0.118,0,0,0,0.005,0,0,0,0,0,0,0.005,0,0,0,0.002,kizgin
0,0,0,0,0.10600000000000001,0,0,0,0.053,0,0,0,0.004,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.091,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.033,0.003,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.001,0,0,0.118,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.008,0.007,0.003,0.035,0.003,0,0,0.006,0,0.002,0,0,0,0.002,0,0,0,0,0,0,kizgin
0.002,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.002,0,0.038,0,0,0,0.005,0.003,0,0,0,0,0,0,0,0,0.004,0,kizgin
0.003,0.007,0,0.035,0,0.012,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.005,0.006,0.033,0.011,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.007,0,0.035,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.033,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.091,0.012,0,0.006,0.147,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0,0.052,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.006,0,0.052,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.004,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.007,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,kizgin
0.003,0.007,0,0.035,0.007,0.002,0,0.006,0.094,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.118,0,0,0,0.005,0.008,0,0,0,0,0,0,0,0,0,0,kizgin
0.016,0,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.005,0,0.033,0.013,0,0,0,0.01,0.001,0,0,0,0,0,0,0,0,0,0,kizgin
0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.003,0,0,0.001,0,0,0.002,0,0,0,0,0,0,0,0,0,0,kizgin
0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,kizgin
0.002,0,0,0.048,0.118,0,0,0,0.053,0,0,0,0,0.042,0,0,0,0,0,0,kizgin
0,0,0.014,0.008,0.005,0,0,0.003,0,0,0,0,0,0,0,0,0.002,0,0,0,kizgin
0,0,0,0,0.091,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.002,0,0,0,0.118,0,0,0,0.005,0,0,0.007,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0,0,0,0.133,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0,0.052,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.002,0,0,0.118,0.001,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0.001,0,0.038,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,kizgin
0.018000000000000002,0.005,0,0.001,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.035,0,0,0.033,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.007,0,0.068,0,0,0,0.006,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.003,0.011,0,0.042,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0.091,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0.003,0,0.07500000000000001,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,kizgin
0.016,0,0,0,0.01,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.005,0,kizgin
0,0,0,0,0.118,0.003,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,kizgin
