0,0,0,0.1095895607391728,0,0,0.018490639047738545,1.8863936886050596,0,0,0,0,0.0479221012174054,0,0,kizgin
0,0,0,0.03501051128331142,0,0,0,0,0.025498651587786397,0,0.1823939900214975,0.12041823861970068,0.0623217757231257,0,0.037230437152442265,kizgin
0,0,0,0.0205107723531805,0,0,0,2.2151642658580446,0,0,0,0.02533647802992324,0,0,0,kizgin
0,0,0,0,0,0,0,0,1.9716509119022847,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0,0.02028957230073631,0.12181612231225261,0,0,0.03843802624520393,0.008227089017706926,0,0,kizgin
0,0,0,0,0,0,0,1.8570295693435688,0,0,0,0,0,0,0,kizgin
0,0,0,2.5620671094061973,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0,0.021212511875965154,0.0648717366038812,0,0.01496666945326682,0.03006882871211078,0,0,0,kizgin
0,0,0,2.5468369852801302,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0,0.04322652350295839,0.11617597235030999,0,0.01496666945326682,0.04577673862631462,0,0,0,kizgin
0,0,0,0.01885381721337529,0,0,0,0,0,0,0,1.4083470003825902,0,0,0,kizgin
0,0,0.03544599319972261,0,0,0,0,0,2.01178656475753,0,0,0,0,0.01683353722264124,0.04428266212112622,kizgin
0,0,0,0,0,0,0,0.02028957230073631,0.12181612231225261,0,0,0.03843802624520393,0.008227089017706926,0,0,kizgin
0,0,0.016349879742847455,5.197692248605377,0.008377741142269933,0.03793235299347999,0,0,0,0,0,1.455791100467618,0,0,0,kizgin
0,0.021261089121300997,0,2.5782486558829456,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,2.560134586667099,0,0,0,0.025506549853649085,0,0.011775702333384019,0,0,0,0.008709046804747602,0.019732713321712118,kizgin
0,0,0,2.5468369852801302,0,0,0,0.021212511875965154,0.0648717366038812,0,2.1099418049926797,0.03006882871211078,0,0,0,kizgin
0,0,0,0,0,0,0,0.04322652350295839,0.11617597235030999,0,0.01496666945326682,0.04577673862631462,0,0,0,kizgin
0,0,0,2.576732784560835,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,2.5468369852801302,0,0,0,0,0,0,4.1891975847984435,0,0,0,0,kizgin
0,0,0,0,0,0,0,1.9002560928465273,0.11617597235030999,0,0.01496666945326682,0.04577673862631462,0,0,0,kizgin
0,0,0,0,0,0,0,1.8570295693435688,0,0,0,0,0.01971663663872434,0,0,kizgin
0,0,0,0,0,0.014224036297963363,0,0,0,0,0.015474070561491644,0,0,0,0,kizgin
0,0,0,0,1.9635947323384106,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,2.5468369852801302,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.01885381721337529,0,0,0,0,0,0,0,1.4511186719453038,0,0,0,kizgin
0,0,0,0.01885381721337529,0,0,0,0,0,0,0,1.4083470003825902,0,0,0,kizgin
0,0,0,0,0,0.014224036297963363,0,0,0,0,0.015474070561491644,0,0,0,0,kizgin
0,0,0,2.559095098215026,0,0,0,0,0,0,0,0,0.00822747973395426,0.05117440049480968,0,kizgin
0,0,0,0.019594280293868505,0,0,0,2.0769205878290817,0,0,0,0,0.0085368797616299,0,0,kizgin
0,0,0,0,0,0,0,1.8950140863321774,0,0,0,0,0,0,0,kizgin
0.02949658686604866,0,0,0.01885381721337529,0,0.010045408281034049,0,0.024735317060247036,0,0,0.018593328796456615,1.4217100350961258,0,0,0,kizgin
0,0,0,0,0,0,0,0,0.012129620250586889,0,0,1.3149282539473284,0,0,0,kizgin
0,0,0,0,0,0,0,0,0.012129620250586889,0,0,1.3149282539473284,0,0,0,kizgin
0,0,0,0.01885381721337529,0,0,0,0,0,0,0,1.4083470003825902,0,0,0,kizgin
0.02949658686604866,0,0,0,0.017381700236150373,0,0,0.19445662914862674,0.04889428946167104,0,0.24472457947711035,0.04359847642992157,0,0,0,kizgin
0,0,0,0.01885381721337529,0,0,0,0,0,0,0,1.4083470003825902,0,0,0,kizgin
0,0,0,2.5468369852801302,0,0,0,1.8570295693435688,0,0,0,0,0,0,0,kizgin
0,0,0,0.1301003330923533,0,0,0.018490639047738545,2.220052955960143,0,0,0,0,0.0479221012174054,0,0,kizgin
0,0,0,0,0.017381700236150373,0,0,0.1697213120883797,0.04889428946167104,0,0.22613125068065373,0,0,0,0,kizgin
0,0,0,0.031141347455545938,0.017381700236150373,0,0,2.0410361173497145,0.04889428946167104,0,0.22613125068065373,0,0.008274148209665733,0,0,kizgin
0,0,0,7.640510955840391,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,2.5468369852801302,0,0,0,0,1.9716509119022847,0,0,0,0,0,0,kizgin
0,0,0,0,0.017381700236150373,0,0,0.1697213120883797,0.04889428946167104,0,0.22613125068065373,0.03130887157075092,0,0,0,kizgin
0,0,0,2.576732784560835,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0,0,0.012129620250586889,0,0,1.323322493213611,0,0,0,kizgin
0,0,0,0.11058835429445718,0,0,0,0.06419691331355977,0.14801832483213606,0,0.01496666945326682,0.04577673862631462,0,0,0,kizgin
0,0,0,0,0,0.014224036297963363,0,0,0,0,0.015474070561491644,0,0,0,0,kizgin
0,0,0,0,1.988042192338051,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,5.203263531299433,0,0,0.018490639047738545,0.019111845171411356,0,0,0,0,0.0479221012174054,0,0,kizgin
0.02949658686604866,0,0,0,0,0,0,0.04594782893621219,0.0648717366038812,0,0.03355999824972344,0.04343186342564643,0,0,0,kizgin
0,0.029816737663661403,0.020648488734388327,0,0,0,0.037619027708629495,0,2.060389677120423,0,0,0.02792214458827698,0,0,0.05237937698372573,kizgin
0,0,0,0,0,0,0,0,0,0,0,0,4.16760001332362,0,0,kizgin
0,0,0,0,0.030829964702334216,0,0,0,0.012129620250586889,0,0,1.293087051497225,0,0,0,kizgin
0,0,0.016349879742847455,2.6320014461118713,0.008377741142269933,0.03793235299347999,0,0,0,0,0,0.017208658368641983,0,0,0,kizgin
0,0,0.012467805850732918,0.019594280293868505,0,0,0,2.0769205878290817,0,0,0.009737006744939186,0,0.0085368797616299,0.007457469140451983,0,kizgin
0.02949658686604866,0,0,0,0,0,0,1.9249914099067744,0.11617597235030999,0,0.03355999824972344,0.059139773339850266,0,0,0,kizgin
0,0,0.03763550155569402,0.11058835429445718,0,0,0,0.033475636035263184,0.031842352481826076,0,2.0989030522337595,0,0,0,0,kizgin
0,0,0.02253870374308953,2.5791295645019656,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.03501051128331142,0,0,0,0,0.025498651587786397,0,0.1823939900214975,0.12041823861970068,0.0623217757231257,0,0.037230437152442265,kizgin
0,0,0,2.591795237777358,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,2.5656908024935055,0,0,0,0,0,0,0,1.4083470003825902,0,0,0,kizgin
0,0,0,0,0,0,0,0,0,0,0,0.052958528475936475,0,0,0,kizgin
0,0.029816737663661403,0.020648488734388327,0,0,0,0.037619027708629495,0.04322652350295839,0.2049147375684482,0,0.01496666945326682,0.0736988832145916,0,0,0.05237937698372573,kizgin
0,0.05207584928665986,0,0.026355160747457633,0.07497373124460778,0,0.04892999737734109,0,2.02247117220367,0.003169343783045249,0,0.019216808693080668,0,0,0.046394015579982836,kizgin
0,0,0.012593512037357866,2.5608003749411523,0,0,0,0,0,0.03598827378464148,0,0,0.016210226464576656,0,0,kizgin
0.01860128009287028,0,0,0,0,0,0.019238096907113807,0,0.012129620250586889,0,0,1.3186301590540401,0,0,0,kizgin
0,0,0,0,0,0,0,0.021212511875965154,0.07700135685446809,0,0.01496666945326682,1.3361402851269086,0,0.010999555627950483,0.018912315280008876,kizgin
0.014779877958659765,0,0,0,0.027460749853441147,0,0.027564023656004112,0,0,0,0,0.052958528475936475,0.008243223422544039,0,0,kizgin
0,0,0,0,0,0,0,0.04322652350295839,0.11617597235030999,0,0.01496666945326682,0.04577673862631462,0,0,0,kizgin
0,0,0,2.576732784560835,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.03501051128331142,0.027460749853441147,0,0.027564023656004112,0.024806893415416784,0.025498651587786397,0,0.1823939900214975,0.12041823861970068,0.07056499914566974,0,0.037230437152442265,kizgin
0.012912950602685363,0.07057742271956725,0.014554412395050098,0,0.0038131840439193736,0.023059337680210387,0.018127146489110568,0.016715379927629337,0.016260744702898143,0,0.020579925719314954,0.052958528475936475,2.0722039608830687,0,0.18065588156785511,kizgin
0.013108601582719419,0,0,0.01885381721337529,0.025962162720807744,0,0,0,0,0,0,1.4083470003825902,0,0,0,kizgin
0,0,0,0,1.9936985907295877,0,0,0.1697213120883797,0.04889428946167104,0,0.22613125068065373,0,0,0.019040346942955005,0,kizgin
0,0,0,0,0,0,0,0,0,0,0,0,2.0644562349788216,0,0,kizgin
0,0,0,0,0,0.014224036297963363,0,0,0,0,0.015474070561491644,0,0,0,0,kizgin
0,0,0,0,0,0,0,0,1.9837805321528716,0,0,1.293087051497225,0,0,0,kizgin
0,0,0,0,0,0,0,0,1.9716509119022847,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0,0,1.9999701530116656,0,0,0,0,0,0,kizgin
0,0,0,2.575182550388448,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,2.577545433986148,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0.045539983221477544,0.040276322284065164,0.12181612231225261,0.03708454176726891,0,0.03843802624520393,0.008227089017706926,0,0,kizgin
0,0,0,2.5468369852801302,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0,0,0,0,0.04322652350295839,0.11617597235030999,0,0.01496666945326682,0.04577673862631462,0,0,0,kizgin
0,0,0,2.5468369852801302,0,0,0,0,0,0,0,0,0,0,0,kizgin
0,0,0,0.03501051128331142,0.017381700236150373,0,0.045539983221477544,2.0467376314152776,0.07439294104945744,0.03708454176726891,0.40852524070215124,0.12041823861970068,0.0623217757231257,0,0.037230437152442265,kizgin
0,0,0,0,0.00528045203808549,0,0,0.03528511349151227,0.09303561434473358,0,0.027344918770735516,0.16796325830806624,0.009442787480899452,0,0,kizgin
0,0,0,2.5468369852801302,0,0,0,0,0,0,0.08948713884179699,0,0,0.021845192332186864,0,kizgin
