0.035,0.048,0.014,0.021,0.036,0,0,0.049,0,0.001,0.038,0,ekonomi
0.038,0.04,0.003,0.019999999999999997,0.022,0.003,0,0.092,0,0,0.012,0,ekonomi
0.002,0,0.015,0,0.02,0,0,0,0,0,0,0,ekonomi
0.04,0.038,0.015,0.002,0.028999999999999998,0.002,0.016,0.29200000000000004,0,0.011,0.047,0,ekonomi
0,0.025,0.006,0.005,0.023,0,0,0,0.003,0,0.008,0,ekonomi
0,0.021,0.006,0.005,0.023,0,0,0,0,0,0.008,0,ekonomi
0.006,0.003,0,0,0,0,0.009,0.054,0,0.004,0.006,0,ekonomi
0.008,0,0,0,0,0,0.002,0,0,0,0,0,ekonomi
0.036000000000000004,0.027000000000000003,0.023,0.004,0.039,0,0,0.024,0.021,0.001,0.03,0,ekonomi
0.001,0,0,0,0,0.002,0,0.046,0,0,0,0,ekonomi
0.044,0.027,0,0,0,0,0,0,0,0,0,0,ekonomi
0.031,0.05500000000000001,0.025,0.013999999999999999,0.064,0.002,0,0.123,0,0.001,0.02,0,ekonomi
0.025,0.024999999999999998,0,0,0.028999999999999998,0.001,0.012999999999999998,0.172,0.004,0.004,0.006,0,ekonomi
0.063,0.044,0.033,0.014,0.064,0.003,0,0.024,0.021,0.001,0.03,0,ekonomi
0.052000000000000005,0.027000000000000003,0.007,0.004,0.013,0,0,0.024,0,0.001,0.034,0,ekonomi
0,0.005,0.001,0,0.001,0.004,0.002,0.01,0.001,0,0,0,ekonomi
0.068,0.04,0.003,0.020999999999999998,0.027,0.008,0.007,0.091,0,0,0.017,0,ekonomi
0.008,0.014,0,0,0,0,0,0,0,0,0.007,0,ekonomi
0.003,0.003,0.008,0,0,0,0,0,0,0.001,0,0,ekonomi
0.001,0,0,0,0,0.002,0,0.046,0,0,0,0,ekonomi
0.031,0.11200000000000002,0.013000000000000001,0.019,0.055,0.002,0.004,0.091,0,0,0.036000000000000004,0,ekonomi
0.027,0.017,0.003,0.01,0.018,0.003,0,0,0,0,0,0,ekonomi
0.028,0.039999999999999994,0.004,0.009,0.033,0,0,0.084,0,0.001,0.017,0,ekonomi
0.122,0.074,0.002,0.027000000000000003,0.013000000000000001,0.032,0.014000000000000002,0.01,0.005,0.003,0.008,0.018,ekonomi
0.013000000000000001,0.009000000000000001,0,0,0.002,0,0.011,0.195,0,0.004,0.015,0.002,ekonomi
0.014,0.026,0,0.009,0.003,0,0.009,0.183,0,0.004,0.027,0,ekonomi
0.017,0.007,0.001,0.004,0.002,0,0,0.074,0,0,0.001,0,ekonomi
0.015,0.032,0.009000000000000001,0.005,0.023,0,0,0.037,0.021,0,0.008,0,ekonomi
0.034,0.032,0.006,0.017,0.039999999999999994,0.003,0,0.032,0.001,0,0,0,ekonomi
0.023,0.07200000000000001,0,0.009,0.013000000000000001,0.003,0,0.108,0,0.008,0.012,0,ekonomi
0.028999999999999998,0.009000000000000001,0.003,0,0.01,0,0.009999999999999998,0.151,0,0.004,0.006,0,ekonomi
0.022,0,0.015,0,0.026000000000000002,0.002,0.004,0.014,0,0,0,0.011,ekonomi
0.017,0.002,0.002,0.008,0.01,0,0.001,0.137,0,0.01,0,0.157,ekonomi
0.068,0.047,0.009000000000000001,0.028000000000000004,0.036,0.003,0.005,0.007,0,0.001,0.015,0,ekonomi
0.017,0.005,0,0,0.01,0.002,0.001,0.136,0.003,0,0,0,ekonomi
0.016,0.016,0,0.006,0.01,0,0.005,0.10500000000000001,0,0,0,0,ekonomi
0,0,0,0,0,0,0,0,0,0,0,0,ekonomi
0.031,0.034,0.019,0.009,0.040999999999999995,0.002,0,0.123,0,0.001,0.012,0,ekonomi
0.013000000000000001,0.025,0,0.009,0.003,0.002,0,0.123,0,0,0.012,0,ekonomi
0.036000000000000004,0.001,0,0,0.016,0.002,0.005,0.111,0,0,0,0,ekonomi
0.018,0.013,0,0,0,0.005,0.002,0.044,0,0,0,0,ekonomi
0.013000000000000001,0.054,0,0.009,0.02,0.002,0,0.14200000000000002,0,0.004,0.017,0,ekonomi
0.013000000000000001,0.044,0.003,0,0.001,0.002,0.007,0.008,0.005,0,0,0,ekonomi
0.013000000000000001,0.043,0,0.009,0.008,0,0,0.089,0,0.004,0.012,0,ekonomi
0.036000000000000004,0.047,0.008,0.011,0.018,0,0,0.061000000000000006,0,0.005,0.03,0,ekonomi
0.009000000000000001,0.049,0.007,0.009,0.008,0,0,0.119,0.049,0.024,0.012,0,ekonomi
0.029,0.064,0.004,0.009,0.026,0,0,0.096,0,0.005,0.019,0,ekonomi
0.012,0.053,0.003,0.009,0.02,0,0.001,0.089,0.021,0.004,0.017,0,ekonomi
0.001,0.005,0.003,0.003,0,0,0,0,0.021,0,0.025,0,ekonomi
0.032,0.044,0.004,0.012,0.015,0,0,0.097,0.021,0.001,0.024,0,ekonomi
0.036000000000000004,0.041,0.001,0.002,0.033,0,0.001,0.125,0,0.001,0.012,0,ekonomi
0.031,0.034,0.019,0.009,0.020999999999999998,0.002,0,0.123,0,0.001,0.012,0,ekonomi
0.032,0.001,0.002,0,0.01,0,0.002,0.097,0,0,0,0,ekonomi
0.03,0.004,0,0,0.03,0,0.009999999999999998,0.151,0,0.004,0.006,0,ekonomi
0.009000000000000001,0.045,0,0.009,0.008,0,0,0.089,0,0.05,0.012,0,ekonomi
0.035,0.048,0.014,0.021,0.036,0,0,0.049,0,0.001,0.038,0,ekonomi
0.012,0.028999999999999998,0.003,0.007,0.022000000000000002,0.004,0.007,0,0.04,0,0,0,ekonomi
0.07,0.075,0.016,0.014,0.06499999999999999,0.003,0,0.043000000000000003,0,0.005,0.03,0,ekonomi
0.054,0.009000000000000001,0,0,0.03,0,0.003,0.29100000000000004,0,0,0,0,ekonomi
0.056,0.024,0.002,0.011,0.015,0.003,0.002,0.23600000000000002,0,0.003,0.013000000000000001,0.018,ekonomi
0.07,0.064,0.006,0.024,0.049,0.002,0.009999999999999998,0.32599999999999996,0.014,0.005,0.049,0,ekonomi
0.062,0.063,0.012,0.021,0.05499999999999999,0,0.015,0.14500000000000002,0,0.005,0.053,0,ekonomi
0.019,0.003,0,0,0.03,0,0.001,0.097,0,0,0,0,ekonomi
0.067,0.049,0.006,0.005,0.060000000000000005,0,0.001,0.099,0,0,0.008,0,ekonomi
0.07400000000000001,0.083,0.031,0.007,0.043,0,0,0.056999999999999995,0,0.003,0.02,0,ekonomi
0.012,0.028999999999999998,0,0.006,0.004,0.002,0.007,0.052,0.005,0,0.001,0,ekonomi
0,0.019,0.005,0,0.012,0,0,0.008,0,0,0,0,ekonomi
0.049,0.06899999999999999,0.003,0.01,0.02,0.007,0.014,0,0.01,0,0,0,ekonomi
0.049,0.03900000000000001,0.003,0.01,0.028999999999999998,0.003,0.001,0.134,0,0,0.029,0,ekonomi
0.061,0.07400000000000001,0.002,0,0.043000000000000003,0.002,0.007,0.007,0.005,0,0,0,ekonomi
0.056,0.062,0,0,0.001,0.002,0.007,0.037,0.005,0,0,0,ekonomi
0.017,0.07400000000000001,0.002,0.016,0.035,0,0,0.133,0,0.008,0.012,0,ekonomi
0.001,0.021,0.006,0.011,0.023,0,0,0,0.007,0,0.008,0,ekonomi
0.016,0.005,0,0,0.018000000000000002,0,0.001,0.107,0.003,0,0,0,ekonomi
0.02,0.021,0.006,0.005,0.028999999999999998,0.002,0.004,0.014,0,0,0.008,0,ekonomi
0.021,0.011,0.004,0,0.018,0.002,0,0.046,0,0.001,0,0,ekonomi
0.018000000000000002,0.009999999999999998,0,0,0.01,0,0.001,0.216,0,0,0.009,0,ekonomi
0.008,0.023,0,0.009,0.003,0,0,0.077,0,0,0.037000000000000005,0,ekonomi
0.016,0.001,0.001,0,0.028999999999999998,0,0.001,0.097,0,0,0,0,ekonomi
0,0.022,0,0,0,0.001,0,0,0.004,0,0.007,0,ekonomi
0.003,0.007,0,0,0.002,0,0,0.074,0,0,0.001,0,ekonomi
0.016,0.001,0.001,0,0.01,0,0.006,0.097,0,0,0,0,ekonomi
0.05,0.055,0.003,0.002,0.018000000000000002,0.006,0.011,0.034,0.019,0.005,0.02,0,ekonomi
0,0,0,0,0,0,0,0,0,0,0,0,ekonomi
0.062,0.062,0,0.017,0,0,0,0,0,0,0,0,ekonomi
0.07100000000000001,0.11299999999999999,0,0.008,0.034,0,0.006,0.044,0,0,0.008,0,ekonomi
0.02,0.015000000000000001,0.001,0.025,0.012,0.020999999999999998,0.001,0.21000000000000002,0.017,0,0.018,0.002,ekonomi
0.022,0.011,0.019,0,0.018,0,0,0.007,0,0.001,0,0,ekonomi
0.016,0.007,0.001,0,0.055,0,0.004,0.10300000000000001,0,0,0.005,0,ekonomi
0.02,0.002,0,0,0.01,0,0.001,0.097,0,0,0.008,0,ekonomi
0.066,0.039999999999999994,0,0.008,0.012,0,0.008,0.005,0,0,0.008,0,ekonomi
0.03900000000000001,0.027000000000000003,0.006,0.004,0.017,0,0,0.128,0,0.001,0.032,0,ekonomi
0.07300000000000001,0.004,0.002,0.002,0.022,0.003,0.003,0.213,0,0.003,0,0.019999999999999997,ekonomi
0.002,0.009,0.001,0,0.002,0.01,0,0.066,0.003,0,0.001,0,ekonomi
0.031,0.021,0.001,0.004,0.013,0.003,0,0.072,0,0.001,0.018000000000000002,0,ekonomi
0.01,0.013,0,0,0.024,0,0,0.016,0,0,0,0.002,ekonomi
0.019,0.024,0.009000000000000001,0.012,0.023,0,0.009,0.079,0,0.004,0.014,0,ekonomi
0.082,0.047,0.004,0.008,0.03,0,0.006,0.007,0,0.001,0.008,0,ekonomi
0.014,0.005,0,0,0.014,0,0.004,0.005,0,0,0,0,ekonomi
0.056,0.054,0.001,0.011,0.02,0.011,0.013,0.167,0,0.005,0.030000000000000002,0,ekonomi
0,0.021,0.006,0.005,0.023,0,0,0,0,0,0.008,0,ekonomi
0.082,0.047,0.004,0.008,0.03,0,0.006,0.007,0,0.001,0.008,0,ekonomi
0.006,0.003,0,0,0,0,0.009,0.054,0,0.004,0.006,0,ekonomi
0,0,0,0,0,0,0,0,0,0,0,0,ekonomi
0.036000000000000004,0.001,0,0,0.016,0.002,0.005,0.111,0,0,0,0,ekonomi
0.062,0.062,0,0.017,0,0,0,0,0,0,0,0,ekonomi
0.05,0.04000000000000001,0.004,0.012,0.028999999999999998,0.003,0,0.02,0,0.001,0.012,0,ekonomi
0.022,0.011,0.019,0,0.018,0,0,0.007,0,0.001,0,0,ekonomi
0.035,0.048,0.014,0.021,0.036,0,0,0.049,0,0.001,0.038,0,ekonomi
0.013,0,0.001,0,0,0,0,0,0,0,0,0,ekonomi
0.05,0.024,0.003,0.01,0.024,0.029,0.005,0.016,0,0,0,0,ekonomi
0.04100000000000001,0.034,0.006,0.005,0.015,0.027,0,0.098,0,0.001,0.031,0,ekonomi
0.053,0.027,0,0.002,0,0.003,0,0,0,0,0.005,0,ekonomi
0.028,0.023,0,0.009,0.009000000000000001,0.002,0.004,0.091,0,0,0.012,0,ekonomi
0.017,0.011,0,0.002,0,0.038,0,0,0,0,0,0,ekonomi
0.058,0.029,0.003,0.029000000000000005,0.018,0.006,0,0,0,0,0.005,0,ekonomi
0.022,0,0.001,0,0,0.005,0,0,0.002,0.002,0,0.007,ekonomi
0.007,0,0.017,0,0,0,0,0,0,0,0,0,ekonomi
0.008,0.026,0,0.009,0.008,0,0,0.092,0,0,0.012,0,ekonomi
0.044,0.075,0,0,0,0,0,0,0,0,0,0,ekonomi
0.001,0.021,0.006,0.011,0.023,0,0,0,0.007,0,0.008,0,ekonomi
0.006,0.003,0,0,0,0,0.009,0.054,0,0.004,0.006,0,ekonomi
0.03,0.017,0.003,0.011,0.019,0.003,0,0,0,0,0,0,ekonomi
0.002,0,0.003,0.001,0.02,0,0,0,0.028,0,0,0,ekonomi
0.07100000000000001,0.051000000000000004,0.008,0.036000000000000004,0.047,0.013000000000000001,0,0.027,0,0.002,0.012,0,ekonomi
0.03900000000000001,0.027000000000000003,0.006,0.004,0.013,0,0.003,0.024,0,0.001,0.03,0,ekonomi
0.047,0.024,0.004,0,0.024,0.002,0.004,0.021,0,0.001,0,0,ekonomi
0,0,0,0,0.02,0,0,0,0,0,0,0,ekonomi
0.017,0.009,0,0,0.002,0.003,0,0,0,0,0,0,ekonomi
0.02,0.011,0.004,0,0.018,0,0,0.007,0,0.001,0,0,ekonomi
0.006,0.005,0.003,0,0.002,0,0,0.009,0,0,0,0.002,ekonomi
0.01,0.023,0,0.009,0.005,0,0,0.129,0,0,0.013000000000000001,0,ekonomi
0.007,0.013000000000000001,0,0,0,0,0.001,0,0,0,0,0,ekonomi
0.002,0,0,0,0.002,0,0,0.052,0,0,0.001,0,ekonomi
0.01,0.026,0,0,0.001,0.002,0.007,0,0.005,0,0,0,ekonomi
0.03,0,0.002,0.002,0,0.003,0.001,0.01,0,0.003,0,0.018,ekonomi
0.044,0.075,0,0,0,0,0,0,0,0,0,0,ekonomi
0.008,0.047,0.006,0.043000000000000003,0.026,0.021,0.024,0.077,0,0,0.045,0,ekonomi
0,0.021,0.020999999999999998,0.012,0.023,0,0,0.025,0,0,0.008,0,ekonomi
0.064,0.063,0.013000000000000001,0.013,0.026,0.001,0.001,0.198,0.004,0.001,0.041999999999999996,0.017,ekonomi
0.052,0.027,0,0,0,0,0,0,0,0,0,0,ekonomi
0.098,0.028,0.002,0.002,0.01,0.003,0.002,0.107,0,0.003,0,0.018,ekonomi
0.016,0.001,0,0,0.01,0,0.001,0.097,0,0,0,0,ekonomi
0,0,0,0,0,0,0,0,0,0,0,0,ekonomi
0.062,0.06799999999999999,0.018000000000000002,0.014,0.098,0.003,0,0.024,0,0.001,0.11099999999999999,0,ekonomi
0.012,0.015,0.003,0,0.022,0,0.002,0.012,0.021,0,0.023,0,ekonomi
0,0,0,0,0,0,0,0,0,0,0,0,ekonomi
0.069,0.045,0.002,0.008,0.032,0,0.006,0.037,0,0,0.008,0,ekonomi
0.046,0.033999999999999996,0.004,0.015,0.07300000000000001,0.002,0.006,0.014,0.014,0.001,0.008,0,ekonomi
0.003,0.007,0,0,0.002,0,0,0.074,0,0,0.001,0,ekonomi
0.05600000000000001,0.04400000000000001,0.011,0.038000000000000006,0.018,0.013,0.015,0.024,0,0.001,0.03,0,ekonomi
0.02,0.001,0,0,0.01,0,0.001,0.097,0,0,0,0,ekonomi
0,0,0.001,0,0.033,0,0.003,0.006,0,0,0,0,ekonomi
0.094,0.039,0.002,0.019000000000000003,0,0.03,0.001,0.01,0,0.003,0,0.018,ekonomi
0,0,0,0.002,0.012,0,0,0.02,0,0,0,0,ekonomi
0.028,0.069,0.001,0.011,0.038000000000000006,0,0,0.105,0,0.001,0.029,0,ekonomi
0.035,0.048,0.014,0.021,0.036,0,0,0.049,0,0.001,0.038,0,ekonomi
0.047,0.051,0,0.017,0.025,0.002,0.007,0.38499999999999995,0,0,0.029,0,ekonomi
0.034,0,0.052,0.002,0.014,0.003,0.001,0.01,0,0.003,0,0.018,ekonomi
0.064,0.08499999999999999,0,0.008,0.012,0,0.006,0.037,0,0,0.008,0,ekonomi
0.016,0.001,0,0,0.01,0,0.001,0.097,0,0,0,0,ekonomi
0.09899999999999999,0.047,0.002,0.01,0.034,0.003,0.007,0.017,0,0.003,0.008,0.018,ekonomi
0.038000000000000006,0.036000000000000004,0.024,0.008,0.008,0.148,0.021,0.026000000000000002,0.005,0.006,0,0.004,ekonomi
0.082,0.05,0.004,0.017,0.018,0,0,0.007,0,0.001,0,0,ekonomi
0,0,0.003,0,0,0,0,0,0.011,0,0,0,ekonomi
0.08,0.028,0,0,0.016,0.002,0.005,0.111,0,0,0,0,ekonomi
0.048,0.042,0.002,0.004,0.026000000000000002,0,0,0.04,0,0.002,0.024,0,ekonomi
0.028,0,0,0,0.006,0.002,0.004,0.014,0,0,0,0,ekonomi
0.026000000000000002,0.043,0.001,0.002,0.023,0,0.009,0.08199999999999999,0,0.005,0.018000000000000002,0,ekonomi
0.001,0.005,0,0,0,0,0,0,0,0,0,0,ekonomi
0.027,0.032,0,0.017,0.015,0.002,0.006,0.123,0,0,0.02,0,ekonomi
0.007,0,0.017,0,0,0,0,0,0,0,0,0,ekonomi
0.017,0.022000000000000002,0.006,0.005,0.033,0.002,0.001,0.234,0,0,0.017,0,ekonomi
0.012,0.006,0,0.002,0,0.003,0,0,0,0,0.005,0,ekonomi
0,0.024,0.006,0.005,0.048,0,0,0.015,0,0,0.008,0,ekonomi
0.012,0.033,0,0,0.001,0.011,0.007,0.002,0.005,0,0,0,ekonomi
0,0,0.013,0,0.007,0,0,0,0,0,0,0,ekonomi
0.045000000000000005,0.027000000000000003,0.006,0.004,0.035,0,0,0.076,0,0.001,0.031,0,ekonomi
0,0.021,0.006,0.005,0.023,0,0,0,0,0,0.008,0,ekonomi
0.025,0.024999999999999998,0,0,0.028999999999999998,0.001,0.012999999999999998,0.172,0.004,0.004,0.006,0,ekonomi
0.022,0.007,0,0,0.01,0,0.001,0.097,0,0,0,0,ekonomi
0.044,0.027,0,0,0,0,0,0,0,0,0,0,ekonomi
0.062,0.067,0,0.007,0.044,0.004,0.007,0.007,0.019,0,0,0,ekonomi
0,0,0.016,0,0.007,0,0,0,0.011,0,0,0,ekonomi
0.016,0.018000000000000002,0,0,0.022,0,0.001,0.097,0,0.023,0.012,0,ekonomi
0.017,0.007,0.001,0.004,0.002,0,0,0.074,0,0,0.001,0,ekonomi
0.008,0.038,0,0,0,0.009999999999999998,0.023,0.056,0.004,0.004,0.006,0,ekonomi
0.09899999999999999,0.047,0.002,0.01,0.034,0.003,0.007,0.017,0,0.003,0.008,0.018,ekonomi
0.074,0.027,0.002,0.002,0,0.003,0.001,0.01,0,0.003,0,0.018,ekonomi
0.013,0.026999999999999996,0,0,0.004,0.003,0.003,0.008,0,0,0,0,ekonomi
0.004,0.012,0.001,0.004,0,0.011,0,0.002,0,0,0,0,ekonomi
0.003,0.007,0,0,0.002,0,0,0.074,0,0,0.001,0,ekonomi
0.002,0.001,0,0,0.055999999999999994,0,0.007,0.026000000000000002,0,0,0,0,ekonomi
0,0.031,0,0,0.017,0,0,0.023,0,0,0,0,ekonomi
0.026000000000000002,0.048,0.006,0.005,0.034,0.002,0.008,0.097,0.005,0,0.008,0,ekonomi
0.018000000000000002,0.009999999999999998,0,0,0.01,0,0.001,0.134,0,0,0,0,ekonomi
0.003,0.007,0,0,0.002,0,0,0.074,0,0,0.001,0,ekonomi
0.044000000000000004,0.018000000000000002,0.007,0,0.012,0.004,0.009000000000000001,0.028,0.049,0,0,0,ekonomi
0.009000000000000001,0.01,0.003,0.001,0,0,0.002,0.005,0.028,0,0,0,ekonomi
0.031,0.035,0.002,0.002,0.005,0.003,0.001,0.03,0,0.007,0,0.018,ekonomi
0.07500000000000001,0.089,0.004,0.011,0.013999999999999999,0,0,0.105,0,0.001,0.024,0,ekonomi
0,0,0,0,0,0,0,0,0,0,0,0,ekonomi
0.018000000000000002,0.009000000000000001,0.028999999999999998,0.001,0.06099999999999999,0,0.003,0.097,0,0,0.015,0,ekonomi
0.068,0.047,0.009000000000000001,0.028000000000000004,0.036,0.003,0.005,0.007,0,0.001,0.015,0,ekonomi
0,0,0,0,0,0,0,0,0,0,0,0,ekonomi
0.05700000000000001,0.049,0.015,0.006,0.024,0,0,0.044,0,0.022999999999999996,0.041999999999999996,0,ekonomi
0,0.012,0,0,0.001,0,0,0,0,0,0.029,0,ekonomi
0.001,0,0.003,0,0,0,0,0,0.021,0,0,0,ekonomi
0.028999999999999998,0.026,0.001,0.009,0.005,0,0.009,0.183,0,0.004,0.019,0,ekonomi
0.043000000000000003,0.019000000000000003,0.004,0.01,0.018,0.003,0,0,0,0,0,0,ekonomi
0.014,0.041999999999999996,0,0.009,0.004,0,0.009,0.14600000000000002,0,0.004,0.047,0,ekonomi
0.074,0.027,0.002,0.002,0,0.003,0.001,0.01,0,0.003,0,0.018,ekonomi
0.026000000000000002,0.015,0.004,0,0.024,0,0.011,0.061,0,0.005,0.006,0,ekonomi
0.003,0.006,0,0,0.007,0,0,0.024,0,0.023,0,0.002,ekonomi
0.04,0.05,0.012000000000000002,0.022,0.041999999999999996,0.003,0,0.025,0,0,0.037000000000000005,0,ekonomi
0.025,0.082,0.042,0.005,0.035,0.002,0.017,0.03,0.005,0.001,0.015,0,ekonomi
0.115,0.069,0.01,0.007,0.067,0.003,0.007,0.20900000000000002,0,0.003,0.008,0.018,ekonomi
0.002,0,0.034999999999999996,0,0.014,0,0,0,0,0,0,0,ekonomi
0.016,0.016,0,0.006,0.01,0,0.005,0.10500000000000001,0,0,0,0,ekonomi
0.011,0.026,0.003,0.009,0.003,0,0,0.077,0,0,0.012,0,ekonomi
0.008,0.023,0,0.009,0.003,0,0,0.077,0,0,0.012,0,ekonomi
0,0.021,0.006,0.005,0.023,0,0,0,0,0,0.008,0,ekonomi
0.09899999999999999,0.047,0.002,0.01,0.034,0.003,0.007,0.017,0,0.003,0.008,0.018,ekonomi
0.02,0.019999999999999997,0.004,0.001,0.018,0,0.001,0.007,0,0.001,0,0,ekonomi
0.02,0,0,0,0.006,0.002,0.004,0.014,0,0,0,0,ekonomi
0.016,0.001,0,0,0.01,0,0.001,0.113,0,0,0,0,ekonomi
0,0.024,0,0,0.001,0.001,0,0,0.004,0,0.052000000000000005,0,ekonomi
0.051000000000000004,0.035,0.003,0.027000000000000003,0.018,0.003,0,0,0,0,0,0,ekonomi
0.036,0.017,0.003,0.012,0.018,0.006,0,0,0,0,0.005,0,ekonomi
0.004,0.002,0,0,0,0,0,0,0,0,0,0,ekonomi
0,0,0,0,0,0,0,0,0,0,0,0,ekonomi
0.033,0.036,0.002,0.016,0.013000000000000001,0.002,0.009999999999999998,0.47800000000000004,0,0.004,0.036000000000000004,0,ekonomi
0.001,0.007,0,0,0,0,0,0,0,0,0,0,ekonomi
0.009000000000000001,0.023,0,0.009,0.003,0.002,0,0.11599999999999999,0,0,0.012,0,ekonomi
0.034,0.074,0,0,0.016,0.013,0.023,0.056,0.01,0.004,0.026,0,ekonomi
0,0.01,0,0,0,0,0,0,0,0,0.007,0,ekonomi
0.074,0.056,0,0.017,0.011,0.007,0.017,0.151,0.005,0.004,0.006,0.002,ekonomi
0.055,0.018999999999999996,0,0.008,0.022,0.003,0.007,0.097,0,0,0.008,0,ekonomi
0.02,0,0,0,0.046,0.002,0.004,0.014,0,0,0,0,ekonomi
0.192,0.109,0,0.002,0.033999999999999996,0.007,0.008,0.043000000000000003,0,0,0.005,0,ekonomi
0.003,0.023,0,0,0,0,0,0.08199999999999999,0,0,0.036,0,ekonomi
0.016,0.001,0,0,0.018000000000000002,0,0.001,0.107,0,0,0,0,ekonomi
0.02,0.021,0.001,0.004,0.011,0,0,0.02,0,0.008,0.012,0,ekonomi
0.02,0.005,0,0,0.01,0,0.003,0.10200000000000001,0,0,0,0,ekonomi
0.07600000000000001,0.05,0.019999999999999997,0.007,0.023,0.007,0,0.08499999999999999,0.035,0,0,0.002,ekonomi
